,major,req_name,req_courses
262,Aerospace Engineering (BS),Capstone Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"{'AE_4771': 57, 'AE_4770': 22, 'AE_4520': 38, 'AE_4510': 9}"
263,Aerospace Engineering (BS),Space Environments Requirement - Undergraduate - 3 Credits,"{'PH_2550': 51, 'AE_2550': 80}"
264,Astrophysics Minor,Astrophysics Requirement (Astrophysics Minor) - Undergraduate - 9 Credits,"{'PH_2540': 12, 'PH_2520': 12, 'PH_2550': 7, 'AE_2550': 6}"
265,Astrophysics Minor,Electromagnetisms Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,"{'PH_1120': 8, 'PH_1121': 3}"
266,Astrophysics Minor,Mechanics Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,"{'PH_1110': 7, 'PH_2201': 2, 'PH_1111': 3}"
267,Astrophysics Minor,Quantum Mechanics Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,{'PH_1130': 11}
268,Music Minor,Music Capstone Experience Requirement (Music Minor) - Undergraduate - 3 Credits,"{'FY_1100': 2, 'CH_1010': 1, 'MU_3999': 4, 'MU_4999': 2}"
269,Computer Science Minor,Computer Science Courses 1000 Level and Above (Computer Science Minor) - 3 Credits,"{'CS_1004': 20, 'CS_2301': 1, 'CS_1101': 38, 'CS_1102': 1, 'CS_2011': 2, 'CS_2102': 1, 'CS_2303': 3, 'CS_2022': 2, 'CS_4802': 1, 'CS_3999': 1, 'CS_3516': 3, 'CS_3041': 1, 'CS_2223': 1, 'CS_4342': 1}"
270,Computer Science Minor,Computer Science Courses 2000 Level and Above (Computer Science Minor) - 12 Credits,"{'CS_2102': 61, 'CS_2301': 27, 'CS_3041': 12, 'CS_2022': 31, 'CS_2303': 35, 'CS_4342': 5, 'CS_2011': 26, 'CS_2119': 15, 'CS_3516': 14, 'CS_3431': 5, 'CS_2223': 35, 'CS_3733': 18, 'CS_4241': 4, 'CS_3013': 7, 'CS_4341': 2, 'CS_3133': 4, 'CS_4123': 1, 'CS_4801': 2, 'CS_4802': 1, 'CS_3999': 3, 'CS_4518': 1, 'MA_2201': 3, 'ECE_4802': 2, 'CS_4731': 2, 'CS_2103': 1, 'CS_4233': 1, 'CS_2999': 2, 'CS_4515': 1}"
271,Computer Science Minor,Computer Science Courses 3000 Level and Above (Computer Science Minor) - 3 Credits,"{'CS_3041': 14, 'CS_4341': 3, 'CS_3516': 11, 'CS_3431': 6, 'CS_3733': 23, 'CS_3133': 5, 'CS_3013': 9, 'CS_3999': 1, 'CS_4731': 1, 'ECE_4802': 2, 'CS_4803': 1, 'CS_3043': 1, 'CS_4241': 1}"
272,Philosophy and Religion Minor,Philosophy and Religion 3000 Level Course Requirement (Philosophy and Religion Minor) - Undergraduate - 3 Credits,"{'PY_3711': 4, 'RE_3721': 1}"
273,Philosophy and Religion Minor,Philosophy and Religion Capstone Experience Requirement (Philosophy and Religion Minor) - Undergraduate - 3 Credits,"{'FY_1100': 1, 'RE_3723': 1, 'RE_3999': 1}"
274,Electrical and Computer Engineering Minor,Electrical and Computer Engineering 2000 Level Courses Requirement (Electrical and Computer Engineering Minor) - Undergraduate - 12 Credits,"{'ECE_2010': 28, 'ECE_2019': 21, 'ECE_3500': 1, 'ECE_2201': 10, 'ECE_2311': 9, 'ECE_2312': 3, 'ECE_3012': 2, 'ECE_2112': 1, 'ECE_2305': 6, 'ECE_3501': 7, 'ECE_2029': 27, 'ECE_3311': 1, 'ECE_2049': 17, 'ECE_3829': 3, 'ECE_3849': 3, 'ECE_3503': 1, 'ECE_3999': 2, 'ECE_2999': 1, 'CS_4801': 1, 'ECE_4801': 1}"
275,Electrical and Computer Engineering Minor,Electrical and Computer Engineering 3000 Level Courses Requirement (Electrical and Computer Engineering Minor) - Undergraduate - 6 Credits,"{'ECE_3500': 3, 'ECE_3501': 11, 'ECE_3012': 4, 'ECE_3204': 5, 'ECE_3503': 5, 'ECE_3311': 3, 'ECE_4305': 2, 'ECE_3829': 6, 'ECE_3849': 13, 'ECE_4801': 1, 'ECE_3999': 3, 'ECE_4999': 1, 'ECE_4703': 1, 'ECE_4023': 2, 'ECE_4802': 1, 'BME_4011': 2, 'BME_4023': 3, 'ECE_3308': 1, 'ECE_4503': 1, 'ECE_3113': 1, 'ECE_4011': 1}"
276,Architectural Engineering Minor,Architectural Design Requirement (Architectural Engineering Minor) - Undergraduate - 9 Credits,"{'AREN_3003': 3, 'AREN_2023': 4, 'AREN_2002': 2}"
277,Architectural Engineering Minor,Architectural Engineering Electives Requirement (Architectural Engineering Minor) - Undergraduate - 9 Credits,"{'AREN_2025': 3, 'AREN_3006': 3, 'AREN_3024': 2, 'AREN_3002': 2, 'AREN_2004': 1}"
278,Robotics Engineering Minor,Computer Science Requirement (Robotics Engineering Minor) - Undergraduate - 3 Credits,"{'CS_2102': 19, 'CS_2303': 4, 'CS_2223': 2, 'CS_2301': 9, 'CS_2103': 1}"
279,Robotics Engineering Minor,Electrical and Computer Engineering Requirement (Robotics Engineering Minor) - Undergraduate - 3 Credits,"{'ECE_2010': 19, 'ECE_2029': 16}"
280,Robotics Engineering Minor,Mechancial Engineering and Engineering Science Requirement (Robotics Engineering Minor) - Undergraduate - 3 Credits,"{'ES_2503': 4, 'ES_2501': 28, 'ES_3011': 2}"
281,Robotics Engineering Minor,Robotics Engineering and Engineering Science Requirement (Robotics Engineering Minor) - Undergraduate - 6 Credits,"{'RBE_1001': 34, 'RBE_2001': 28, 'RBE_2002': 7}"
282,Robotics Engineering Minor,Robotics Engineering Capstone Experience Requirement (Robotics Engineering Minor) - Undergraduate - 3 Credits,"{'RBE_3002': 8, 'RBE_3001': 5, 'RBE_4999': 1, 'RBE_4815': 2, 'ME_4815': 2, 'RBE_4322': 1, 'RBE_3999': 1}"
283,Aerospace Engineering (BS),Astronautical Track - Astronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 39 Credits,"{'ES_2001': 36, 'ES_3001': 34, 'AE_3602': 38, 'AE_2712': 37, 'AE_2713': 38, 'AE_3712': 38, 'AE_4712': 21, 'AE_3410': 37, 'AE_4719': 18, 'AE_4713': 34, 'AE_4733': 35, 'ES_2503': 33, 'AE_3713': 36, 'PH_2101': 3, 'AE_4999': 1, 'PH_2201': 2, 'AE_4220': 20, 'AE_4520': 15, 'AE_4771': 6, 'AE_4410': 3, 'AE_3310': 2, 'AE_3110': 1, 'AE_2310': 1}"
284,Mechanical Engineering (BS),Mechanical Design Concentration (Mechanical Engineering BS) - 18 Credits,"{'ES_1310': 68, 'ME_3310': 70, 'ME_3320': 63, 'ME_3311': 5, 'ME_2300': 55, 'ME_4322': 12, 'ME_4320': 49, 'ME_4810': 30, 'ES_3323': 34, 'RBE_4322': 1, 'ME_3999': 1, 'ME_4821': 1, 'ME_4815': 2, 'ME_3506': 4, 'ME_4422': 1}"
285,Architectural Engineering (BS),Architectural Engineering - Mathematics and Basic Science Elective Requirement - Undergraduate - 3 Credits,"{'MA_2611': 11, 'BB_1001': 3, 'BB_1025': 1, 'GE_2341': 1}"
286,Environmental and Sustainability Studies Minor,Environmental Social Science and Humanities Requirement (Environmental and Sustainability Studies Minor) - Undergraduate - 9 Credits,"{'ENV_1100': 4, 'PY_2717': 6, 'ENV_2600': 2, 'ECON_2117': 2, 'EN_2237': 1, 'ENV_2700': 2, 'HI_3317': 2, 'HI_2400': 3, 'GOV_2311': 1, 'GOV_2319': 1, 'BB_1001': 1, 'BB_2030': 1, 'GE_2341': 1, 'BB_2040': 1}"
287,Environmental and Sustainability Studies Minor,Environmental Studies Core (Environmental and Sustainability Studies Minor) - Undergraduate - 6 Credits,"{'ENV_1100': 9, 'ENV_2600': 3, 'ENV_1500': 2, 'ENV_2700': 2, 'ENV_271X': 1, 'ENV_2310': 1, 'ENV_2201': 1}"
288,Sustainability Engineering Minor,Engineering and 1000 Level Course Requirement (Sustainability Engineering Minor) - Undergraduate - 3 Credits,"{'ENV_1100': 7, 'ES_2001': 3, 'AREN_3003': 2, 'FY_1100': 2, 'ES_3001': 1}"
289,Sustainability Engineering Minor,"Humanities, Business and Sustainability  Requirement (Sustainability Engineering Minor) - Undergraduate - 6 Credits","{'ENV_2400': 1, 'GOV_2319': 3, 'PY_2717': 3, 'ENV_2600': 4, 'HI_3317': 1, 'HI_2401': 1, 'GOV_2311': 1, 'HI_2400': 1, 'STS_1200': 2, 'ECON_2117': 1, 'DEV_2200': 1, 'ENV_3100': 1, 'ENV_2201': 4, 'ENV_2710': 1, 'AREN_3999': 1}"
290,Chinese Studies Minor,Advanced Chinese Culture or Society Requirement (Chinese Studies Minor) - Undergraduate - 6 Credits,"{'HI_2343': 2, 'CN_3541': 12, 'ID_2050': 5, 'HI_3343': 4, 'HU_2340': 3}"
291,Chinese Studies Minor,Intermediate to Advanced Chinese Language Requirement (Chinese Studies Minor) - Undergraduate - 9 Credits,"{'CN_2544': 12, 'CN_3541': 4, 'CN_2542': 8, 'CN_2543': 8, 'CN_3542': 2, 'CN_3543': 1}"
292,Biochemistry (BS),WPI Major Qualifying Project (Biochemistry BS) Requirement - Undergraduate - 9 or 12 Credits,"{'CH_MQP': 160, 'ID_MQP': 33}"
293,Biology Minor,Biology 2000 Level Courses Requirement (Biology Minor) - Undergraduate - 6 Credits,"{'BB_2920': 11, 'BB_2550': 20, 'BB_2950': 6, 'BB_2030': 2, 'BB_2003': 2, 'BB_2050': 1}"
294,Biology Minor,Biology 3000 and 4000 Level Course Requirement (Biology Minor) - Undergraduate - 3 Credits,"{'BB_3999': 1, 'BB_3080': 5, 'BB_3102': 2, 'BB_3101': 3, 'BB_4801': 1, 'BB_3120': 2, 'BB_3003': 1, 'BB_3140': 2, 'BB_3570': 1, 'BB_3530': 1, 'BB_3050': 1}"
295,Biology Minor,Biology 4000 Level Course Requirement (Biology Minor) - Undergraduate - 3 Credits,"{'BB_4900': 8, 'BB_4260': 4, 'BB_4801': 1, 'BB_4190': 1}"
296,Biology Minor,Biology Laboratory 2000 Level and Above Course Requirement (Biology Minor) - Undergraduate - 3 Credits,"{'BB_2915': 2, 'BB_2916': 2, 'BB_2904': 6, 'BB_3514': 2, 'BB_2902': 7, 'BB_2903': 4, 'BB_3511': 1, 'BB_3513': 1, 'BB_3570': 3, 'BB_3517': 1, 'BB_3512': 1, 'BB_3527': 1, 'BB_2917': 1}"
297,Biochemistry (BS),Biochemistry Free Electives Requirement - Undergraduate - 9 Credits,"{'HI_1332': 1, 'AR_2201': 1, 'RE_2724': 1, 'CH_MQP': 3, 'CS_1101': 2, 'CS_2102': 2, 'CH_4330': 1, 'CH_2330': 1, 'BB_2902': 1, 'ID_PQP': 27, 'MA_2611': 3, 'HI_1312': 1, 'ID_2050': 5, 'FIN_1250': 2, 'BB_3511': 2, 'SP_3527': 1, 'PE_1213': 1, 'SP_3999': 1, 'PE_2009': 1, 'BB_3050': 1, 'BB_2030': 1, 'BB_3527': 2, 'BME_2811': 1, 'BME_1004': 1, 'BME_2211': 1, 'WR_250X': 1, 'SP_3528': 1, 'PH_1120': 2, 'PH_115X': 1, 'CN_2544': 1, 'CN_3541': 1, 'CN_3542': 1, 'CHE_1011': 1, 'FY_1101': 1, 'ES_2001': 1, 'BME_3813': 1, 'BB_3513': 2, 'BB_3517': 3, 'WR_2010': 1, 'BB_2003': 1, 'CS_1004': 5, 'MU_2720': 1, 'HI_2350': 2, 'EN_2252': 1, 'CHE_2011': 4, 'ECE_2010': 1, 'CHE_2012': 1, 'BME_1001': 1, 'BUS_2080': 1, 'TH_2227': 1, 'EN_1251': 1, 'TH_1225': 1, 'EN_2222': 1, 'PE_2013': 2, 'HI_2400': 1, 'PE_1216': 2, 'CN_1541': 1, 'PSY_2410': 1, 'BB_1025': 2, 'BB_1035': 1, 'BB_3514': 2, 'FY_1800': 2, 'CH_2640': 1, 'BB_4900': 1, 'WR_2500': 1, 'PSY_2407': 2, 'EN_1242': 1, 'PSY_1404': 3, 'ID_2100': 3, 'PSY_1504': 3, 'PY_2713': 1, 'CS_2223': 1, 'CS_2303': 1, 'CS_2011': 1, 'ID_130X': 1, 'BB_2915': 1, 'BME_2001': 1, 'PE_1225': 1, 'DS_1010': 1, 'MA_2612': 1, 'BB_2950': 1, 'PSY_1402': 1, 'ID_2999': 1, 'MU_2636': 1, 'HI_3317': 1, 'CN_356X': 1, 'PE_2006': 3, 'PE_2011': 1, 'GOV_1301': 1, 'WR_3214': 1, 'BB_3010': 1, 'PSY_2408': 1, 'ES_1020': 1, 'ES_200X': 1, 'CH_4190': 1, 'BCB_1003': 1, 'CS_2022': 1, 'CH_2670': 1, 'BUS_1010': 1, 'CH_4140': 1}"
298,Global Public Health Minor,Global Public Health Core Requirement (Global Public Health Minor) - Undergraduate - 6 Credits,"{'STS_1200': 12, 'ID_2100': 12}"
299,Psychology Minor,Applied Courses Requirement (Psychology Minor) - Undergraduate - 12 Credits,"{'PSY_3999': 2, 'PSY_1400': 5, 'PSY_2999': 1, 'PSY_2407': 2, 'PSY_1412': 1, 'PSY_2401': 4, 'PSY_2800': 1, 'PSY_2502': 2, 'PSY_1402': 1, 'PSY_3500': 3, 'PSY_2406': 2, 'PSY_2410': 1, 'PSY_1401': 1, 'PSY_2408': 3, 'PSY_3000': 1, 'PSY_340X': 1, 'MU_2501': 1, 'PSY_4110': 1, 'PSY_3400': 2, 'PSY_2504': 2}"
300,Psychology Minor,Foundation Requirement (Psychology Minor) - Undergraduate - 6 Credits,"{'PSY_1412': 5, 'PSY_1400': 4, 'PSY_1401': 4, 'PSY_1402': 5, 'PSY_1404': 1, 'PSY_1800': 1, 'PSY_1504': 1}"
301,Biochemistry Minor,Biochemistry Requirement (Biochemistry Minor) - Undergraduate - 9 Credits,"{'CH_4110': 2, 'CH_4120': 2, 'CH_4170': 1, 'CH_4130': 3, 'CH_4140': 2, 'CH_4150': 1}"
302,Biochemistry Minor,Capstone Requirement (Biochemistry Minor) - Undergraduate - 3 Credits,"{'CH_4170': 1, 'CH_4150': 1, 'CH_4190': 1}"
303,Biochemistry Minor,Cellular or Subcellular Biology Requirement (Biochemistry Minor) - Undergraduate - 3 Credits,"{'BB_2920': 2, 'BB_3080': 2}"
304,Biochemistry Minor,Organic Chemistry Requirement (Biochemistry Minor) - Undergraduate - 3 Credits,{'CH_2320': 4}
305,Chemical Engineering (BS),Biomedical Concentration (Chemical Engineering BS) - Undergraduate - 18 Credits,"{'BB_1035': 1, 'CHE_3301': 1}"
306,English Minor,English 1000 Level and Above Courses Requirement (English Minor) - Undergraduate - 12 Credits,"{'EN_2225': 2, 'EN_2231': 1, 'EN_2234': 2, 'EN_2251': 1, 'EN_2219': 3, 'EN_1222': 1, 'EN_2226': 2, 'EN_1251': 1, 'EN_2242': 1, 'EN_3999': 1}"
307,English Minor,English Capstone Experience Requirement (English Minor) - Undergraduate - 3 Credits,"{'BB_1025': 1, 'EN_3219': 1, 'EN_3999': 2}"
308,Biology Minor,Biology 1000 Level Courses Requirement (Biology Minor) - Undergraduate - 3 Credits,"{'BB_1035': 12, 'BB_1025': 6, 'BB_1045': 1}"
309,German Minor,Intermediate to Advanced German Language Requirement (German Minor) - Undergraduate - 9 Credits,"{'GN_3516': 1, 'GN_3514': 1, 'GN_2512': 3, 'GN_3511': 4, 'GN_3512': 4, 'GN_3999': 1}"
310,Bioinformatics and Computational Biology Minor,"Bioinformatics and Computational Biology, Biology, Computer Science and Mathematics Requirement (Bioinformatics and Computational Biology Minor) - Undergraduate - 6 Credits","{'CS_1004': 2, 'MA_2051': 2, 'CS_1101': 1, 'BB_1035': 1, 'CS_2102': 2, 'BB_2950': 1, 'MA_2071': 1, 'CS_2223': 1, 'MA_2611': 1, 'BB_2920': 3, 'BCB_1003': 2, 'BB_1003': 1}"
311,Bioinformatics and Computational Biology Minor,Biology Requirement (Bioinformatics and Computational Biology Minor) - Undergraduate - 3 Credits,"{'BB_1035': 5, 'BB_2550': 5, 'BB_2950': 1}"
312,Bioinformatics and Computational Biology Minor,Mathematics Requirement (Bioinformatics and Computational Biology Minor) - Undergraduate - 3 Credits,"{'MA_2051': 5, 'MA_2621': 1, 'MA_2611': 2, 'MA_2612': 2, 'MA_2610': 1}"
313,Bioinformatics and Computational Biology Minor,Bioinformatics and Computational Capstone Course Requirement (Bioinformatics and Computational Biology Minor) - Undergraduate - 3 Credits,"{'BCB_4001': 2, 'BB_4801': 1, 'BCB_3010': 4, 'BB_3010': 2}"
314,Bioinformatics and Computational Biology Minor,Computer Science Requirement (Bioinformatics and Computational Biology Minor) - Undergraduate - 3 Credits,"{'CS_2102': 1, 'CS_1004': 7, 'CS_1101': 1}"
315,Biology and Biotechnology (BS),BB 1000 Level Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"{'BB_1035': 65, 'BB_1025': 56, 'BB_1045': 24, 'BB_1999': 2}"
316,Biology and Biotechnology (BS),BB 2000 Level Requirement (Biology and Biotechnology BS) - Undergraduate - 12 Credits,"{'BB_2550': 73, 'BB_2003': 37, 'BB_2920': 70, 'BB_2950': 33, 'BB_2030': 21, 'BB_2050': 38, 'BB_2040': 24}"
317,Biology and Biotechnology (BS),BB 3000/4000 Level Requirement (Biology and Biotechnology) - Undergraduate - 9 Credits,"{'BB_3080': 28, 'BB_3101': 37, 'BB_3102': 27, 'BB_3050': 26, 'BB_3140': 21, 'BB_4260': 6, 'BB_3003': 33, 'BB_3120': 11, 'BB_3920': 16, 'BB_3010': 4, 'BB_3620': 8, 'BB_4190': 1, 'BCB_3010': 1, 'BB_4801': 1}"
318,Biology and Biotechnology (BS),Biology and Biotechnology Free Electives Requirement - Undergraduate - 9 Credits,"{'FY_1100': 10, 'FY_1101': 12, 'PSY_1412': 1, 'PE_2010': 2, 'PH_1140': 1, 'WR_250X': 1, 'WR_4111': 1, 'BCB_1003': 2, 'PSY_1404': 1, 'CH_2360': 12, 'ID_2050': 15, 'ID_PQP': 29, 'EN_2271': 1, 'SP_3530': 1, 'BCB_4001': 1, 'CS_2223': 2, 'BB_2003': 2, 'BB_3511': 1, 'ID_2100': 6, 'PH_2201': 1, 'PH_2550': 1, 'PH_1120': 4, 'PH_115X': 4, 'PSY_2408': 3, 'BB_1025': 2, 'BB_2950': 4, 'CH_4130': 2, 'WR_3112': 2, 'WR_3011': 2, 'MA_2610': 2, 'AR_1100': 3, 'WR_1010': 2, 'FIN_1250': 1, 'CO_BC__B': 2, 'STS_1200': 3, 'BB_100X': 1, 'CS_2022': 1, 'BB_1003': 1, 'BCB_100X': 1, 'ENV_4400': 1, 'HI_3344': 2, 'CS_2303': 1, 'BB_1002': 1, 'MA_1024': 2, 'BB_2030': 2, 'BB_2050': 2, 'CH_2320': 6, 'BB_3120': 1, 'PE_1055': 1, 'INTL_1100': 1, 'BCB_3010': 1, 'SP_1524': 1, 'PE_2004': 2, 'MA_2611': 2, 'BB_1045': 4, 'PY_2713': 1, 'MU_2999': 2, 'PE_1059': 1, 'CS_2011': 1, 'ID_3100': 3, 'ID_3200': 2, 'ML_1011': 1, 'PY_3711': 2, 'CO_QCC': 1, 'ECON_2117': 1, 'ECON_1110': 1, 'ENV_1500': 2, 'WR_421X': 1, 'MU_2632': 1, 'CHE_1011': 1, 'RE_1731': 1, 'ENV_210X': 1, 'MU_2636': 2, 'WR_2010': 1, 'ISE_1801': 1, 'ISE_2800': 1, 'ME_2820': 1, 'MA_2612': 1, 'ME_1800': 1, 'MA_2071': 1, 'BB_3513': 2, 'BB_3514': 2, 'BB_3920': 1, 'DS_1010': 1, 'MU_2611': 1, 'MU_2637': 1, 'CH_352X': 1, 'PE_2006': 2, 'PE_2011': 2, 'TH_2227': 1, 'HU_1500': 1, 'TH_1221': 1, 'MU_2638': 1, 'ID_2999': 2, 'AR_2202': 1, 'BB_4900': 1, 'GOV_2302': 1, 'PSY_4110': 1, 'PSY_1800': 1, 'EN_1251': 1, 'BME_1001': 1, 'PSY_2800': 1, 'RBE_1001': 1, 'ECE_2029': 1, 'CS_1101': 1, 'PH_1110': 1}"
319,Biology and Biotechnology (BS),Biology of the Organism Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"{'BB_1025': 58, 'BB_3080': 20, 'BB_3101': 33, 'BB_3620': 5, 'BB_3102': 15, 'BB_3120': 8, 'BB_3920': 7, 'BB_3999': 2}"
320,Biology and Biotechnology (BS),Capstone Experience Requirement (Biology and Biotechnology BS) - Undergraduate - 3 Credits,{'BB_4900': 74}
321,Biology and Biotechnology (BS),Cellular and Molecular Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"{'BB_1035': 60, 'BB_2550': 45, 'BB_2003': 12, 'BB_2920': 23, 'BB_2950': 8}"
322,Biology and Biotechnology (BS),Organisms in their Environment Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"{'BB_2040': 25, 'BB_2050': 40, 'BB_2030': 33, 'BB_3140': 17, 'BB_1045': 30, 'BB_3999': 1, 'BB_4900': 1}"
323,Professional Writing (BS),Professional Writing Free Electives Requirement - Undergraduate - 9 Credits,"{'MA_1023': 5, 'CH_1020': 1, 'BB_1025': 3, 'CS_1101': 2, 'PH_1120': 1, 'BUS_3010': 1, 'BUS_1010': 2, 'ID_PQP': 2, 'FY_1100': 1, 'OBC_3354': 1, 'CS_2223': 1, 'CS_3133': 1, 'CS_4241': 1, 'BB_3512': 2, 'BB_2903': 2, 'CH_2360': 1, 'BB_2902': 3, 'FY_1101': 2, 'BB_1003': 1, 'ETR_1100': 1, 'RBE_2002': 1, 'ECE_2049': 1, 'PSY_1402': 1, 'BB_3101': 1, 'BB_2550': 1, 'CS_1004': 1, 'CH_1010': 3, 'MA_1024': 3, 'MA_1022': 4, 'BB_1035': 1, 'PH_1110': 3, 'BME_1001': 2, 'MA_2610': 1, 'MA_1021': 2, 'MA_1020': 1, 'MA_2611': 1, 'TH_2999': 1, 'GOV_2313': 1, 'PH_1111': 1, 'CS_2303': 1, 'CS_2103': 1}"
324,Chemistry Minor,Chemistry 1000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 3 Credits,{'CH_1010': 6}
325,Chemistry Minor,Chemistry 2000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 6 Credits,"{'CH_2310': 6, 'CH_2360': 2, 'CH_2320': 4, 'CH_3510': 1, 'CH_3530': 1, 'CH_3410': 1}"
326,Chemistry Minor,Chemistry 3000 and 4000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 6 Credits,"{'CH_4140': 2, 'CH_4110': 1, 'CH_4120': 3, 'CH_3410': 4, 'CH_4130': 2, 'CH_4150': 1, 'CH_3550': 2, 'CH_3510': 1, 'CH_3530': 1}"
327,Chemistry Minor,Chemistry 4000 Level Capstone Courses Requirement (Chemistry Minor) - Undergraduate - 3 Credits,"{'CH_4110': 7, 'CH_4420': 2}"
328,Biomedical Engineering (BS),Biomedical Engineering Free Electives Requirement - Undergraduate - 6 Credits,"{'ES_1310': 92, 'ES_3001': 2, 'FY_1100': 18, 'FY_1101': 16, 'BME_1001': 103, 'ES_2503': 15, 'PE_2001': 1, 'MA_2071': 16, 'ID_2050': 7, 'CH_2320': 10, 'ES_3004': 1, 'ID_PQP': 59, 'BME_4701': 2, 'ES_3323': 1, 'PY_1731': 1, 'PE_2011': 3, 'BB_2920': 4, 'ES_2001': 2, 'IMGD_1001': 1, 'BME_2001': 3, 'SP_3529': 1, 'BME_3505': 1, 'ETR_1100': 3, 'ECE_2010': 3, 'CS_1004': 2, 'CS_2102': 2, 'ME_1800': 6, 'PSY_2800': 1, 'BME_3610': 2, 'CH_2310': 20, 'ML_1022': 1, 'ML_2011': 1, 'ML_2012': 1, 'ML_2021': 1, 'BB_1025': 3, 'ID_IQP': 2, 'BME_4300': 1, 'BB_3101': 1, 'ECE_2311': 3, 'PE_2013': 1, 'ES_1020': 3, 'HI_2310': 1, 'CH_4110': 1, 'PE_2009': 1, 'BME_3999': 3, 'ES_2502': 2, 'BB_1003': 1, 'FY_1800': 8, 'BB_3050': 1, 'BUS_1010': 9, 'ES_2501': 4, 'ECE_1799': 1, 'ML_1011': 1, 'CP_110X': 1, 'BB_2003': 2, 'PE_2010': 1, 'ES_3003': 3, 'CHE_1011': 1, 'BB_1035': 1, 'BME_2511': 1, 'BB_2950': 3, 'BB_2903': 3, 'BME_450X': 1, 'ME_3902': 1, 'BME_1004': 1, 'CH_3410': 1, 'WR_1010': 1, 'MA_2621': 4, 'CS_2301': 3, 'BCB_4001': 1, 'ME_2820': 3, 'MU_2638': 1, 'PSY_2410': 1, 'BB_2550': 3, 'CE_1030': 1, 'BE_MQP': 1, 'OIE_2850': 1, 'IMGD_2101': 1, 'BB_2050': 1, 'PE_2007': 1, 'PE_1099': 2, 'BB_3513': 1, 'PE_2006': 3, 'FIN_1250': 4, 'PE_2003': 6, 'STS_1200': 1, 'ECE_2019': 3, 'MU_2637': 1, 'EN_1242': 1, 'CS_2119': 1, 'CH_1030': 2, 'SP_3525': 1, 'AS_1001': 2, 'AS_1002': 2, 'AS_1003': 1, 'BUS_2060': 1, 'MU_1511': 1, 'PSY_340X': 1, 'BME_2502': 4, 'BCB_1003': 1, 'BCB_3010': 1, 'HI_2320': 1, 'ECE_2201': 2, 'PE_2004': 2, 'PH_1130': 2, 'EN_2219': 2, 'PE_2014': 2, 'CS_1101': 1, 'PH_1140': 2, 'PE_2015': 2, 'CO_HC__H': 2, 'BB_3120': 1, 'BUS_1020': 1, 'BME_2610': 3, 'ID_2999': 1, 'BME_3503': 1, 'MA_2201': 1, 'BB_2902': 2, 'BB_3080': 2, 'AE_2712': 1, 'AE_2713': 1, 'MA_1033': 1, 'MA_2072': 1, 'ID_2100': 1, 'ID_130X': 1, 'BB_3620': 1, 'PSY_1412': 1, 'CH_1040': 1, 'EN_1251': 1, 'ME_1520': 1, 'EN_1222': 1, 'EN_2226': 1, 'PY_2713': 1, 'GE_2341': 1, 'BB_3140': 1, 'BB_1001': 1, 'SP_3526': 1, 'CS_3043': 1, 'CH_2360': 1, 'ECE_4902': 1, 'RBE_2999': 1}"
329,Sustainability Engineering Minor,Engineering Requirement (Sustainability Engineering Minor) - Undergraduate - 6 Credits,"{'ES_2001': 6, 'ES_3003': 2, 'CE_3059': 3, 'ES_3001': 6, 'CE_3074': 1, 'AREN_3024': 5, 'AREN_3003': 4, 'AREN_3020': 1}"
330,Sustainability Engineering Minor,Environmental Impacts of Engineering Decisions Requirement (Sustainability Engineering Minor) - Undergraduate - 3 Credits,{'ES_2800': 10}
331,Mechanical Engineering Minor,Engineering Science Requirement (Mechanical Engineering Minor) - Undergraduate - 12 Credits,"{'ES_2001': 11, 'ES_2501': 19, 'ES_3001': 18, 'ES_3004': 18, 'ES_2503': 17, 'ES_3003': 9, 'ES_2502': 8, 'ME_3901': 2, 'ES_3323': 1, 'PH_2101': 1}"
332,Humanities and Arts (BS),Art History Concentration (Humanities and Arts BS) - Undergraduate - 18 Credits,"{'AR_3700': 1, 'AR_1100': 1, 'AR_2700': 1, 'AR_3112': 1, 'AR_2333': 1, 'AR_2111': 1}"
