,major,req_name,req_courses
95,Robotics Engineering (BS),Robotics Engineering - Entrepreneurship Requirement - Undergraduate - Undergraduate - 3 Credits,"['ETR_1100', 'ETR_3633', 'ETR_2900', 'CO_CU__C', 'ETR_2910', 'ETR_4930']"
96,Robotics Engineering (BS),Robotics Engineering - Math and Basic Science Requirement - Undergraduate - 27 Credits,"['MA_1023', 'PH_1110', 'MA_1024', 'PH_1120', 'MA_2621', 'MA_2051', 'MA_2071', 'PH_1111', 'PH_1121', 'MA_1033', 'MA_1034', 'MA_2072', 'MA_2631', 'PH_1140', 'MA_1022', 'MA_1021', 'PH_1130', 'MA_1020', 'MA_2251', 'PH_2202']"
97,Robotics Engineering (BS),Robotics Engineering - Other Science Requirement - Undergraduate - 6 Credits,"['BB_1002', 'BB_1035', 'BB_1001', 'CH_1010', 'CH_1020', 'PH_1130', 'PH_1140', 'GE_2341', 'PH_115X', 'PH_2540', 'BB_2050', 'PH_2550', 'FY_1101', 'PH_2101', 'BB_1025', 'PH_2201', 'PH_2502', 'AE_2550', 'PH_2501', 'PH_2520', 'PH_2301', 'CH_2310', 'BB_2550', 'BB_1003', 'FY_1100', 'PH_2651', 'BB_2040', 'BB_1045', 'BB_100X', 'PH_1121', 'PH_1110', 'PH_1120', 'PH_1111', 'CH_3410', 'BB_2920', 'CH_2320', 'CH_1030']"
98,Robotics Engineering (BS),Robotics Engineering Elective Requirement - Undergraduate - 3 Credits,"['RBE_1001', 'RBE_4815', 'RBE_2999', 'RBE_4322', 'RBE_3999', 'RBE_2001']"
99,Robotics Engineering (BS),Robotics Engineering Free Electives Requirement - Undergraduate - 9 Credits,"['ECE_2019', 'ECE_2311', 'ECE_2201', 'ECE_1799', 'ECE_2029', 'BUS_2080', 'ID_PQP', 'CS_2022', 'CS_2223', 'MIS_4741', 'MA_1971', 'MA_2201', 'MA_3831', 'MA_2611', 'CS_2011', 'ID_2050', 'CS_2301', 'CS_3013', 'CS_4241', 'ME_1800', 'ES_2001', 'IMGD_1000', 'RBE_MQP', 'ES_1310', 'ECE_3849', 'CS_3041', 'FY_1100', 'PSY_1412', 'MU_3614', 'FP_4000', 'RBE_4322', 'ECE_2305', 'PH_1130', 'PH_2550', 'PH_2520', 'FY_1101', 'MU_2501', 'MU_3616', 'BB_1035', 'BCB_3010', 'CS_2303', 'HI_2328', 'EN_2219', 'AR_2333', 'ID_130X', 'CS_3133', 'ME_3310', 'PE_2001', 'HI_2315', 'FY_1800', 'RBE_2999', 'BUS_1010', 'ME_2300', 'ES_2502', 'ES_2503', 'ES_3001', 'AE_3602', 'BCB_1003', 'CS_3516', 'CS_3431', 'RBE_1999', 'BB_2030', 'ECE_3829', 'ES_3004', 'RBE_470X', 'DS_2010', 'ECE_2312', 'ECE_2010', 'ES_3323', 'RBE_4815', 'MU_2722', 'MU_2719', 'CS_2999', 'GOV_1301', 'AE_2713', 'MU_2611', 'MU_2721', 'MU_2633', 'CS_3043', 'EN_3219', 'MU_2637', 'ME_3902', 'ID_IQP', 'ID_2999', 'HU_1500', 'INTL_1100', 'ES_1020', 'BUS_1020', 'BUS_3010', 'IMGD_1001', 'IMGD_1002', 'FIN_3300', 'HI_2350', 'DS_1010', 'EN_1242', 'MA_1801', 'MA_2073', 'MA_2273', 'MA_3823', 'PY_1731', 'FIN_1250', 'ML_1011', 'ML_1012', 'ML_1021', 'ML_1022', 'ML_2011', 'ML_2012', 'ML_2021', 'ML_2022', 'BUS_2020', 'BUS_2060', 'AE_2712', 'HI_3314', 'CS_4801', 'DS_4999', 'CH_2320', 'CH_2330', 'BB_1025', 'PH_2540', 'ECE_3308', 'PH_2201', 'CS_2119', 'ECE_3204', 'ME_4320', 'MU_2635', 'ID_3100', 'SP_1523', 'SP_1524', 'AR_1999', 'RBE_4999', 'ME_2999', 'ME_3999', 'IMGD_2333', 'MA_1033', 'MA_1034', 'MA_100X', 'PE_1054', 'IMGD_2905', 'MKT_3650', 'BUS_2070', 'WR_1010', 'BME_1004', 'RBE_460X', 'ES_3003', 'CS_4342', 'ME_3820', 'ME_4815', 'PE_2007', 'PSY_1402', 'PE_303X', 'PE_1055', 'ETR_2900', 'PSY_1400', 'GOV_2302', 'ECE_3503', 'AR_1100', 'AR_1101', 'ETR_1100', 'PE_2005', 'DS_3001', 'MA_2271', 'ME_2820', 'MA_1020', 'PE_1008', 'PE_2016', 'CS_MQP']"
100,Robotics Engineering (BS),Social Implications Requirement - Undergraduate - 3 Credits,"['CS_3043', 'GOV_2302', 'RBE_3100', 'GOV_2314', 'GOV_210X', 'PY_2713']"
101,Robotics Engineering (BS),Unified Robotics Requirement - Undergraduate - 12 Credits,"['RBE_2001', 'RBE_2002', 'RBE_3002', 'RBE_3001']"
102,Robotics Engineering (BS),WPI Major Qualifying Project (Robotics Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"['ID_MQP', 'RBE_MQP']"
103,Chemical Engineering (BS),Advanced Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_2310', 'CH_2360', 'CH_2320', 'CH_2330', 'CH_4110', 'CH_2640', 'CH_3510', 'CH_3550', 'BB_3101', 'CH_3999', 'CH_352X', 'CH_2670', 'CH_2650', 'CH_2660', 'CH_3410', 'CH_4170', 'BB_3140', 'CH_1040', 'CH_4130', 'CH_2999', 'GE_2341', 'BB_2050', 'CH_4330', 'BB_1002', 'CH_4140', 'CH_4120', 'PH_2550', 'CH_3530', 'BB_2003', 'BB_2550', 'BB_2920', 'BB_2030', 'BB_2904', 'BB_2040', 'BB_3080', 'BB_2915', 'BB_2903']"
104,Chemical Engineering (BS),Biology or Biochemistry Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['BB_2003', 'BB_2550', 'BB_2040', 'BB_2950', 'BB_2030', 'BB_2903', 'BB_2904', 'BB_1045', 'BB_1035', 'BB_2050', 'FY_1100', 'BB_1001', 'BB_1025', 'BB_2920', 'FY_1101', 'BB_3101', 'BB_1002', 'CH_4110', 'BB_3527', 'BB_3080', 'BB_2915']"
105,Chemical Engineering (BS),Capstone Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['CHE_4410', 'CHE_4404']"
106,Chemical Engineering (BS),Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_1020', 'CH_1010', 'CH_1030', 'CH_1040', 'CH_3410', 'CH_2310', 'CH_2640', 'CH_2320', 'CH_2330', 'CH_3510']"
107,Chemical Engineering (BS),Core Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 33 Credits,"['CHE_2012', 'CHE_2014', 'ES_3002', 'CHE_2011', 'ES_3003', 'ES_3004', 'CHE_3201', 'CHE_2999', 'CHE_4402', 'CHE_4401', 'CHE_4403', 'CHE_2013', 'CHE_3501', 'CHE_4405', 'CHE_4999', 'CHE_4404', 'CHE_4410', 'BME_2610', 'ES_3001', 'ES_3999']"
108,Chemical Engineering (BS),Differential and Integral Calculus Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['MA_1020', 'MA_1022', 'MA_1024', 'MA_1021', 'MA_1023']"
109,Chemical Engineering (BS),Differential Equations Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,['MA_2051']
110,Chemical Engineering (BS),Engineering Course Outside Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['CHE_1011', 'ES_2001', 'BME_2511', 'ES_3001', 'BME_2001', 'BME_2610', 'FP_3070', 'FP_3080', 'ECE_2010', 'CE_4071', 'BME_2811', 'CE_3074', 'ES_200X', 'ME_4429', 'BME_2210', 'BME_4701', 'BME_2502', 'CE_3059', 'ES_2501', 'ES_2800', 'BME_3811', 'CE_3030', 'ES_3004', 'BME_4831', 'ES_3003', 'CE_4600', 'ECE_2029', 'CE_3070']"
111,Chemical Engineering (BS),Natural Science Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['CH_1040', 'BB_2003', 'BB_2550', 'BB_2040', 'BB_2950', 'BB_2030', 'BB_2903', 'CH_2650', 'CH_2640', 'BB_2915', 'CH_2360', 'BB_2050', 'CH_3410', 'PH_2101', 'GE_2341', 'CH_2310', 'CH_3550', 'CH_4110', 'CH_2330', 'PH_2520', 'BB_3101', 'BB_2904', 'BB_1025', 'PH_2201', 'BB_3102', 'BB_2920', 'CH_2320', 'CH_3510', 'BB_2902', 'BB_3527', 'PH_3206', 'BB_3080', 'BB_3140']"
112,Chemical Engineering (BS),Other Engineering Science and Design Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['ES_2001', 'CHE_4063', 'AE_2712', 'CE_3060', 'CE_4063', 'ES_3001', 'ME_4821', 'CHE_3999', 'CHE_3301', 'ES_2800', 'CHE_4402', 'CS_2102', 'ME_2820', 'ME_3999', 'ME_4875', 'CHE_3722', 'ES_2501', 'ECE_2010', 'BME_4814', 'CHE_4405', 'FP_3070', 'BME_2001', 'ME_4832', 'CHE_1011', 'ME_4813', 'CHE_3702', 'ME_4840', 'ECE_2029', 'CHE_4410', 'CE_2002', 'CE_3059', 'FP_3080', 'CHE_3501', 'CE_3070', 'BME_3811', 'CE_3061', 'CE_3025', 'ME_4422', 'CHE_3201', 'BME_3813', 'BME_2610', 'OIE_2850', 'OIE_3405', 'BME_4831', 'AE_2550', 'CS_2119', 'CS_2301', 'ES_2502', 'CHE_2999', 'CHE_2011', 'CHE_2012', 'ES_3004', 'CHE_2013', 'ES_3003', 'BME_2210', 'BME_2511']"
113,Chemical Engineering (BS),Other Math or Basic Science Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_1040', 'MA_1024', 'BB_1002', 'MA_2071', 'MA_2201', 'MA_2251', 'MA_1023', 'GE_2341', 'CH_2650', 'CH_2320', 'FY_1100', 'MA_2611', 'BB_2950', 'BB_2550', 'PH_2101', 'MA_1033', 'PH_1140', 'CH_2640', 'BB_1035', 'BB_2050', 'CH_3410', 'MA_1022', 'BB_2030', 'CH_3530', 'PH_2502', 'CH_1030', 'FY_1101', 'CH_2310', 'BB_2920', 'BB_2902', 'BB_2916', 'BB_2040', 'MA_1021', 'CH_3510', 'BB_1025', 'BB_1045', 'BB_2003', 'MA_2431', 'CH_1010', 'CH_1020', 'PH_1110', 'PH_1111', 'MA_1020', 'CH_2330', 'MA_2621', 'ENV_1100', 'AR_1100', 'INTL_1100', 'MA_2051', 'PH_1120', 'CS_1101']"
114,Chemical Engineering (BS),Physics Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['PH_1110', 'PH_1120', 'PH_1111', 'PH_1121', 'PH_1130', 'PH_115X', 'PH_2101', 'PH_112X', 'PH_111X', 'PH_2510']"
115,Chemical Engineering (BS),WPI Major Qualifying Project (Chemical Engineering BS) - Undergraduate - 9 or 12 Credits,"['CHE_MQP', 'ID_MQP', 'CM_MQP']"
116,Aerospace Engineering (BS),Aerospace Engineering Free Electives Requirement - Undergraduate - 9 Credits,"['AS_1001', 'AS_1002', 'AS_1003', 'AS_1004', 'AS_2001', 'AS_2002', 'HI_2335', 'PH_2540', 'FIN_1250', 'ME_1800', 'FY_1101', 'RBE_1001', 'CS_1101', 'DS_1010', 'CS_1004', 'PH_1130', 'ECE_2010', 'ES_1310', 'FY_1100', 'PH_1140', 'PY_1731', 'HI_2400', 'HI_1350', 'AR_140X', 'EN_3231', 'PE_2006', 'PE_2011', 'PE_2014', 'ES_2503', 'ES_3003', 'AE_4717', 'AE_4999', 'ID_2050', 'ES_3323', 'PH_2201', 'BUS_1020', 'BUS_2060', 'MU_2999', 'PSY_2410', 'BUS_2070', 'ME_3902', 'ES_2501', 'AE_4719', 'MU_2632', 'ID_PQP', 'PE_2004', 'AR_2111', 'GE_2341', 'PSY_2504', 'INTL_4100', 'SP_3523', 'BB_1001', 'AE_4210', 'ES_3001', 'ECE_2305', 'ECE_2019', 'TH_2229', 'TH_4225', 'MA_1971', 'CS_2119', 'HI_3314', 'AS_3002', 'ME_2312', 'HI_1313', 'HI_2314', 'HI_2315', 'AE_4320', 'PE_2009', 'MA_2611', 'CO_HC__H', 'ES_3004', 'CS_3431', 'RBE_2001', 'CS_2301', 'ES_200X', 'PE_2016', 'ES_2502', 'ES_150X', 'ME_2300', 'OIE_2850', 'BUS_1010', 'ML_1011', 'ML_1012', 'ML_1021', 'MA_1801', 'ML_1022', 'ML_2011', 'ML_2012', 'ML_3021', 'ML_3022', 'AS_2003', 'AS_2004', 'AS_3001', 'HU_3999', 'PH_2520', 'AR_1100', 'ETR_2910', 'ML_2021', 'ML_2022', 'ML_3011', 'PE_2001', 'AE_3713', 'WR_3400', 'MA_2431', 'MU_3620', 'PE_1206', 'ME_1520', 'AE_4771', 'ID_130X', 'EN_2234', 'CS_2102', 'BUS_2020', 'CH_1030', 'CH_1040', 'MU_2721', 'ECE_2029', 'ME_4813', 'CS_2303', 'MA_2251', 'HI_2320', 'PH_2502', 'ISE_1800', 'EN_1221', 'PY_2719', 'AE_DR__D', 'AE_3703']"
117,Aerospace Engineering (BS),Aerospace Engineering Thermodynamics Requirement - Undergraduate - 3 Credits,"['ES_3001', 'PH_2101', 'CH_3510']"
118,Aerospace Engineering (BS),Astronautical Track - Aeronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 6 Credits,"['AE_3711', 'AE_4310', 'AE_4723', 'AE_3120']"
119,Aerospace Engineering (BS),Astronautical Track - Astronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 36 Credits,"['ES_2001', 'AE_2712', 'AE_3602', 'AE_3410', 'AE_3712', 'AE_3310', 'AE_4520', 'AE_2320', 'AE_4320', 'AE_4410', 'AE_4999', 'AE_2310', 'AE_2713', 'AE_3713', 'AE_4733', 'AE_4719', 'AE_4771', 'AE_4713', 'AE_4220', 'AE_4712', 'AE_2110', 'AE_3999', 'AE_3703']"
120,Aerospace Engineering (BS),Astronautical Track - Experimentation Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"['ME_3901', 'ME_3902']"
121,Aerospace Engineering (BS),Basic Science - Chemistry and Physics Requirement - Undergraduate - 12 Credits,"['PH_1111', 'PH_1121', 'CH_1010', 'PH_2201', 'PH_1110', 'PH_1120', 'ES_2503', 'CH_1020', 'PH_2202']"
122,Aerospace Engineering (BS),Capstone Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"['AE_4520', 'AE_4771', 'AE_4510', 'AE_4770']"
123,Aerospace Engineering (BS),Mathematics Requirement - Undergraduate - 18 Credits,"['MA_1023', 'MA_1024', 'MA_2071', 'MA_1021', 'MA_1022', 'MA_2051', 'PH_2550']"
124,Aerospace Engineering (BS),Space Environments Requirement - Undergraduate - 3 Credits,"['PH_2550', 'AE_2550']"
125,Aerospace Engineering (BS),WPI Major Qualifying Project (Aerospace Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"['AE_MQP', 'ID_MQP']"
126,Actuarial Mathematics (BS),Actuarial Mathematics - Basic Science Requirement - Undergraduate - 6 Credits,"['PH_2101', 'PH_1120', 'PH_1110', 'PH_1140', 'FY_1100', 'GE_2341', 'BB_1002', 'BB_1045', 'CH_1010', 'PH_1111', 'CH_1020', 'PH_1121', 'ES_1310', 'BB_1001', 'BB_1025']"
127,Actuarial Mathematics (BS),Actuarial Mathematics - Business Requirement - Undergraduate - 12 Credits,"['BUS_2070', 'BUS_2060', 'BUS_1010', 'BUS_2020', 'BUS_2080', 'BUS_1020', 'FIN_3300', 'BUS_3010', 'FIN_2260', 'FIN_1250', 'BUS_4999', 'BUS_4030']"
128,Actuarial Mathematics (BS),Actuarial Mathematics Core Requirement - Undergraduate - 12 Credits,"['MA_3831', 'MA_3631', 'MA_3832', 'MA_3257', 'MA_4632', 'MA_3457']"
129,Actuarial Mathematics (BS),Actuarial Mathematics Free Electives Requirement - Undergraduate - 9 Credits,"['FY_1100', 'PH_1140', 'ID_PQP', 'MIS_3720', 'DS_3010', 'BUS_2080', 'BUS_4030', 'CS_2303', 'IMGD_1002', 'MA_2210', 'CS_2223', 'CS_3043', 'ID_2050', 'BUS_3020', 'CS_2301', 'MA_4892', 'MA_4631', 'MA_4999', 'PE_1099', 'MA_3213', 'MA_2612', 'DS_1010', 'DS_2010', 'MA_321X', 'FY_1800', 'MA_4214', 'FY_1101', 'PE_1009', 'ENV_1100']"
130,Actuarial Mathematics (BS),Actuarial Mathematics Requirement - Undergraduate - 12 Credits,"['MA_2212', 'MA_3212', 'MA_3213', 'MA_4213', 'MA_4892', 'MA_4214', 'MA_4999']"
131,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 1 of 4 Courses,['MA_4216']
132,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 2 of 4 Courses,['MA_4216']
133,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 3 of 4 Courses,['MA_4216']
134,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 4 of 4 Courses,['MA_4216']
135,Actuarial Mathematics (BS),Computer Science or Data Science Requirement (Actuarial Mathematics BS) - Undergraduate - 6 Credits,['MA_2201']
136,Actuarial Mathematics (BS),Introductory Actuarial Mathematics Requirement - Undergraduate - 24 Credits,"['MA_1034', 'MA_2071', 'MA_2051', 'MA_2201', 'MA_2631', 'MA_4214', 'MA_1024', 'MA_2611', 'MA_1971', 'MA_2211', 'MA_2612', 'MA_1022', 'MA_1023', 'MA_2621', 'MA_2251', 'MA_1033', 'MA_2210', 'MA_3823', 'MA_4892', 'MA_4635', 'MA_3231', 'MA_3212', 'MA_4999', 'MA_3999', 'MA_4216', 'MA_3213', 'MA_1021']"
137,Actuarial Mathematics (BS),Transition Requirement (Actuarial Mathematics BS) - Undergraduate - 9 Credits,"['MA_1033', 'MA_2271', 'MA_2211', 'MA_1971', 'MA_2631', 'MA_2073']"
138,Actuarial Mathematics (BS),WPI Major Qualifying Project (Actuarial Mathematics BS) Requirement - Undergraduate - 9 or 12 Credits,"['MA_MQP', 'ID_MQP']"
139,International and Global Studies Minor,International and Global Core Requirement (International and Global Studies Minor) - Undergraduate - 6 Credits,"['INTL_1100', 'ETR_1100', 'HI_3341', 'INTL_2110', 'ENV_1100', 'INTL_4100', 'INTL_2100', 'INTL_2910', 'HU_1412', 'ID_2050', 'GOV_1320']"
140,International and Global Studies Minor,International and Global Electives Requirement (International and Global Studies Minor) - Undergraduate - 9 Credits,"['INTL_1300', 'INTL_2910', 'ID_2050', 'FY_1100', 'INTL_2100', 'HI_3343', 'FY_1101', 'INTL_2110', 'SP_3531', 'SP_3523', 'HI_2318', 'GOV_1310', 'EN_1257', 'SP_2522', 'SP_3521', 'BUS_1020', 'GOV_1320', 'OIE_4460', 'HU_1412', 'AB_2542', 'INTL_1100', 'HI_1313']"
141,International and Global Studies Minor,International and Global Senior Seminar Requirement (International and Global Studies Minor) - Undergraduate - 3 Credits,"['INTL_4100', 'INTL_4999']"
142,Data Science (BS),4000 Level Disciplinary Electives Requirement - Undergraduate -  12 Credits,"['CS_4445', 'CS_4342', 'MIS_4084', 'DS_4433', 'CS_4432', 'DS_4635', 'CS_4120', 'MIS_4720', 'MIS_4741', 'CS_4341', 'CS_4241', 'CS_4433', 'MA_4214', 'MA_4213', 'MA_4632', 'MA_4235', 'CS_4233', 'MA_4635', 'CS_480X', 'DS_4999', 'MA_4631', 'CS_4803', 'MA_4237', 'CS_4999', 'CS_4802', 'MA_4222']"
143,Data Science (BS),Business Requirement - Undergraduate - 6 Credits,"['BUS_1010', 'BUS_2080', 'OIE_2081', 'BUS_3010', 'ETR_1100']"
144,Data Science (BS),Computer Science Requirement - Undergraduate - 9 Credits,"['CS_1004', 'CS_2102', 'CS_2223', 'CS_3431', 'CS_4341', 'CS_1102', 'CS_2103', 'CS_1101', 'CS_3733', 'CS_2119', 'CS_4518', 'DS_4433', 'CS_4432', 'CS_3041', 'CS_2303', 'CS_2022', 'CS_4342']"
145,Data Science (BS),Data Privacy and Ethics Requirement - Undergraduate - 3 Credits,"['CS_3043', 'RBE_3100', 'PY_2731', 'DS_3999', 'GOV_2314', 'GOV_2315', 'GOV_2313', 'PY_2713']"
146,Data Science (BS),Data Science Core Requirement - Undergraduate - 9 Credits,"['DS_1010', 'DS_3010', 'DS_2010']"
147,Data Science (BS),Data Science Disciplinary Electives Requirement - Undergraduate - 24 Credits,"['MA_1024', 'MA_2051', 'MA_2631', 'MA_2073', 'CS_2022', 'CS_4445', 'CS_3041', 'CS_3133', 'MA_1023', 'CS_2303', 'MA_2621', 'CS_4432', 'DS_4635', 'MIS_4084', 'CS_3733', 'MKT_3650', 'MIS_4720', 'CS_3431', 'MIS_4741', 'MA_4635', 'CS_4341', 'CS_4241', 'MA_2431', 'MA_2201', 'MA_3257', 'MA_4214', 'MA_4213', 'MA_4632', 'MA_2210', 'MA_3231', 'OIE_3460', 'CS_4433', 'CS_4233', 'CS_480X', 'CS_4342', 'MIS_3720', 'MIS_3787', 'MA_3631', 'MA_4631', 'MA_4237', 'CS_4802', 'CS_2301', 'MA_4222', 'MA_1033', 'DS_4433']"
148,Data Science (BS),Data Science Free Electives Requirement - Undergraduate -  9 Credits,"['CS_1101', 'MA_2211', 'MA_2212', 'ID_PQP', 'PH_1121', 'CH_1010', 'ECE_2019', 'ECE_2029', 'CS_2011', 'ECE_2010', 'BB_1001', 'BUS_2070', 'FIN_1250', 'BUS_1020', 'DS_MQP', 'CS_3013', 'PH_1120', 'FY_1100', 'CS_3516', 'ES_1310', 'CS_4433', 'CS_4533', 'PSY_1400', 'BUS_2060', 'MA_1971', 'MA_3831', 'MA_2271', 'MA_3231', 'DS_4999', 'MA_4235', 'MA_2251', 'MIS_4720', 'CS_4033', 'ID_2050', 'INTL_1300', 'PE_2002', 'DS_4433', 'PH_1130', 'MU_2722', 'MU_3616', 'RE_2721', 'RE_2722', 'CS_4123', 'RBE_1001', 'ME_1800', 'SP_3526', 'CS_4341', 'BME_1001', 'ID_2100', 'ENV_1100', 'MU_2637', 'MA_3212', 'ID_2999', 'CS_4241', 'CS_4518', 'OIE_2081', 'CS_4342', 'BB_1002', 'MU_1511', 'FY_1101', 'HI_2400', 'PY_1731', 'GE_2341', 'MA_3627', 'BUS_3020', 'FY_1800', 'FIN_3300', 'MA_1801', 'MA_2273', 'ETR_2910', 'IMGD_1001', 'MIS_4084', 'PH_1110', 'INTL_2510', 'PE_1006', 'ID_3100', 'PE_1099', 'MA_4635', 'MA_4999', 'ETR_1100', 'MIS_3720', 'EN_2252', 'SD_1510', 'MU_2999', 'DS_4635', 'MU_2640', 'ES_3001', 'IMGD_1000', 'IMGD_2000', 'MA_2051', 'CS_4731', 'CS_4999', 'ES_150X', 'AS_1001', 'AS_1002', 'AS_1003', 'MA_2210', 'PH_2550', 'CS_3733', 'CH_1020', 'PH_1140', 'PH_2201', 'BUS_2020', 'BB_1035', 'MA_2201']"
149,Data Science (BS),Data Science Mathematical Sciences Requirement - Undergraduate - 15 Credits,"['MA_2611', 'MA_2071', 'MA_2612', 'MA_1021', 'MA_1022', 'MA_2072', 'MA_1020', 'MA_1120', 'MA_2201', 'MA_1034', 'MA_1024']"
150,Data Science (BS),"Database, Data Mining and Business Modeling Requirement - Undergraduate - 9 Credits","['CS_4342', 'CS_3431', 'MIS_4084', 'DS_4433', 'OIE_4430', 'CS_4445', 'MIS_3720', 'CS_4432', 'CS_4999']"
151,Data Science (BS),Natural or Engineering Sciences Requirement - Undergraduate - 6 Credits,"['ES_1020', 'ES_2501', 'PH_1111', 'ECE_2010', 'PH_1120', 'PH_1110', 'BB_1002', 'GE_2341', 'PH_1130', 'CHE_1011', 'PH_1140', 'BB_1003', 'ES_2001', 'FY_1101', 'PH_1121', 'BB_1001', 'PH_2540', 'BB_1035', 'ME_1800', 'CH_1010', 'ES_1310', 'BB_2050', 'BB_1025', 'BME_1004', 'BB_3920', 'CH_1020']"
152,Data Science (BS),WPI Major Qualifying Project (Data Science BS) Requirement - Undergraduate - 9 or 12 Credits,"['ID_MQP', 'DS_MQP', 'CS_MQP']"
153,Computer Science Minor,Computer Science Courses 2000 Level and Above (Computer Science Minor) - 12 Credits,"['CS_2102', 'CS_2022', 'CS_2303', 'CS_2223', 'CS_2301', 'CS_2011', 'CS_3013', 'CS_4518', 'CS_3733', 'CS_2119', 'CS_3999', 'MA_2201', 'CS_3041', 'CS_3431', 'ECE_4802', 'CS_3516', 'CS_3133', 'CS_4342', 'CS_4731', 'CS_2103', 'CS_4233', 'CS_2999', 'CS_4341', 'CS_4801', 'CS_4241', 'CS_4515', 'CS_4802', 'CS_4123']"
154,Computer Science Minor,Computer Science Courses 3000 Level and Above (Computer Science Minor) - 3 Credits,"['CS_3733', 'CS_3999', 'CS_3516', 'CS_3431', 'CS_4341', 'CS_3041', 'CS_3013', 'CS_4731', 'ECE_4802', 'CS_4803', 'CS_3043', 'CS_3133', 'CS_4241']"
155,Interactive Media and Game Development (BA),1000 Level and Above IMGD Course Requirement (Interactive Media & Game Development) - Undergraduate - 3 Credits,['IMGD_1000']
156,Interactive Media and Game Development (BA),2000 Level and Above IMGD Courses Requirement (Interactive Media and Game Development BA) - Undergraduate 9 Credits,"['AR_2101', 'WR_2400', 'IMGD_205X', 'IMGD_2101', 'IMGD_2400', 'IMGD_2333', 'IMGD_2222', 'AR_2333', 'IMGD_2740', 'AR_2222', 'AR_3700', 'IMGD_2905', 'IMGD_2048', 'IMGD_2700', 'IMGD_2000', 'IMGD_3999', 'IMGD_3222', 'IMGD_3200', 'EN_3999', 'IMGD_4999', 'AR_2202', 'AR_2999', 'IMGD_2900', 'IMGD_2999', 'AR_2700', 'IMGD_2001', 'IMGD_2030', 'IMGD_3700', 'IMGD_2500', 'IMGD_3900', 'IMGD_4900']"
157,Interactive Media and Game Development (BA),3000 Level and Above Electives Requirement (Interactive Media and Game Development BA) - Undergraduate - 6 Credits,"['CS_3013', 'CS_4518', 'IMGD_4200', 'IMGD_3700', 'WR_3112', 'AR_3333', 'IMGD_3101', 'CS_3041', 'EN_3219', 'IMGD_3333', 'IMGD_3200', 'IMGD_3222', 'IMGD_3999', 'IMGD_3210', 'MU_3614', 'MU_3616', 'IMGD_304X', 'IMGD_3500', 'IMGD_3030', 'WR_3300', 'IMGD_3100', 'MU_3620', 'EN_3222', 'MU_3615', 'IMGD_4900', 'IMGD_4030', 'CS_3133', 'CS_3043', 'WR_3210', 'AR_3112', 'AR_3200', 'AR_3700', 'IMGD_MQP', 'CS_3516', 'MU_3001', 'IMGD_3400', 'IMGD_4999', 'IMGD_3900', 'AR_3222']"
158,Interactive Media and Game Development (BA),3000 Level and Above IMGD Courses Requirement (Interactive Media and Game Development BA) - Undergraduate - 6 Credits,"['IMGD_3000', 'IMGD_3100', 'IMGD_3333', 'IMGD_304X', 'IMGD_3200', 'AR_3101', 'IMGD_3222', 'IMGD_3210', 'IMGD_3101', 'IMGD_3500', 'IMGD_3900', 'IMGD_3030', 'AR_3222', 'IMGD_3700', 'IMGD_3999', 'IMGD_3400', 'IMGD_MQP', 'AR_3200', 'IMGD_340X', 'IMGD_4099', 'IMGD_4700', 'IMGD_4999', 'AR_3333', 'IMGD_4900']"
159,Interactive Media and Game Development (BA),4000 Level and Above IMGD Courses Requirement (Interactive Media and Game Development BA) - Undergraduate - 6 Credits,"['IMGD_4000', 'IMGD_4100', 'IMGD_4900', 'IMGD_4099', 'IMGD_4403', 'IMGD_4999', 'IMGD_4200', 'IMGD_4500', 'IMGD_444X', 'IMGD_4700', 'IMGD_420X', 'IMGD_4600', 'IMGD_440X', 'IMGD_405X']"
