,major,req_name,req_courses
91,Biomedical Engineering (BS),WPI Major Qualifying Project (Biomedical Engineering BS) - Undergraduate - 9 or 12 Credits,"['BME_MQP', 'ID_MQP']"
92,Spanish Minor,Advanced Spanish Literature and Culture Requirement (Spanish Minor) - Undergraduate - 6 Credits,"['SP_3525', 'SP_3528', 'SP_3529', 'SP_3523', 'SP_3531', 'SP_3524', 'SP_3527', 'SP_3526', 'SP_3999']"
93,Spanish Minor,Intermediate to Advanced Spanish Language Requirement (Spanish Minor) - Undergraduate - 9 Credits,"['SP_2522', 'SP_3521', 'SP_3522', 'SP_3528', 'SP_3529', 'SP_3525', 'SP_3524', 'SP_3533']"
94,Spanish Minor,Spanish Capstone Experience Requirement (Spanish Minor) - Undergraduate - 3 Credits,['SP_3999']
95,Robotics Engineering (BS),Electrical and Computer Engineering Requirement - Undergraduate - 3 Credits,"['ECE_2029', 'ECE_2010', 'ECE_3012', 'ECE_2019']"
96,Robotics Engineering (BS),Embedded Systems Requirement - Undergraduate - 3 Credits,['ECE_2049']
97,Robotics Engineering (BS),Engineering Science and Design Electives Requirement - Undergraduate - 9 Credits,"['ECE_2010', 'ECE_504', 'ECE_4703', 'CS_4341', 'RBE_450X', 'ECE_340X', 'CS_2303', 'CS_4342', 'ES_1310', 'MA_3457', 'CS_4445', 'CS_4533', 'ECE_579', 'CS_534', 'CS_542', 'ES_1020', 'ME_4506', 'ME_4429', 'ES_2502', 'RBE_460X', 'RBE_4322', 'ECE_2029', 'ECE_4305', 'CS_4518', 'CS_525', 'ME_1800', 'RBE_470X', 'RBE_522', 'RBE_533', 'CS_1101', 'RBE_4815', 'RBE_501', 'CS_4032', 'ME_4322', 'CS_2223', 'CS_543', 'CS_526', 'CS_5084', 'ES_2001', 'CS_2022', 'CS_4536', 'ME_530', 'CS_4999', 'ES_2503', 'CS_4123', 'ME_5205', 'CS_2301', 'ME_4504', 'CS_4731', 'CS_4241', 'ME_4815', 'CS_4120', 'RBE_530', 'RBE_502', 'AE_4733', 'AE_4719', 'ME_593', 'RBE_4999', 'ECE_2019', 'ECE_4801', 'CS_4801', 'RBE_500', 'ME_4999', 'ECE_502', 'RBE_595', 'ME_3310', 'ES_150X', 'ME_4320', 'ME_4422', 'MFE_511', 'CS_4432', 'CS_4401', 'CS_4033', 'ME_2820', 'BME_4828', 'ME_4875', 'AE_4713', 'ME_4810', 'CS_4516', 'RBE_598', 'AE_2550', 'BME_4504', 'CS_2011', 'ME_4832', 'CS_4803']"
98,Robotics Engineering (BS),Engineering Science Statics and Control Requirement - Undergraduate - 6 Credits,"['ES_2501', 'ES_3011', 'ECE_3012', 'AE_3713']"
99,Robotics Engineering (BS),Robotics Engineering - Computer Science Requirement - Undergraduate - 9 Credits,"['CS_1101', 'CS_2102', 'CS_3733', 'CS_1004', 'CS_2301', 'CS_1102', 'CS_2303', 'CS_2103', 'CS_2022', 'MA_2201', 'CS_3013', 'CS_2223']"
100,Robotics Engineering (BS),Robotics Engineering - Entrepreneurship Requirement - Undergraduate - Undergraduate - 3 Credits,"['ETR_1100', 'ETR_3633', 'ETR_2900', 'CO_CU__C', 'ETR_500', 'ETR_2910', 'ETR_4930']"
101,Robotics Engineering (BS),Robotics Engineering - Math and Basic Science Requirement - Undergraduate - 27 Credits,"['MA_1023', 'PH_1110', 'MA_1024', 'PH_1120', 'MA_2621', 'MA_2051', 'MA_2071', 'PH_1111', 'PH_1121', 'MA_1033', 'MA_1034', 'MA_2072', 'MA_2631', 'PH_1140', 'MA_1022', 'MA_1021', 'PH_1130', 'MA_1020', 'MA_2251', 'PH_2202']"
102,Robotics Engineering (BS),Robotics Engineering - Other Science Requirement - Undergraduate - 6 Credits,"['BB_1002', 'BB_1035', 'BB_1001', 'CH_1010', 'CH_1020', 'PH_1130', 'PH_1140', 'GE_2341', 'PH_115X', 'PH_2540', 'BB_2050', 'PH_2550', 'FY_1101', 'PH_2101', 'BB_1025', 'PH_2201', 'PH_2502', 'AE_2550', 'PH_2501', 'PH_2520', 'PH_2301', 'CH_2310', 'BB_2550', 'BB_1003', 'FY_1100', 'PH_2651', 'BB_2040']"
103,Robotics Engineering (BS),Robotics Engineering Elective Requirement - Undergraduate - 3 Credits,"['RBE_1001', 'RBE_501']"
104,Robotics Engineering (BS),Robotics Engineering Free Electives Requirement - Undergraduate - 9 Credits,"['ECE_2019', 'ECE_2311', 'ECE_2201', 'ECE_1799', 'ECE_2029', 'BUS_2080', 'ID_PQP', 'CS_2022', 'CS_2223', 'MIS_4741', 'MA_1971', 'MA_2201', 'MA_3831', 'MA_2611', 'CS_2011', 'ID_2050', 'CS_2301', 'CS_3013', 'CS_4241', 'ME_1800', 'ES_2001', 'IMGD_1000', 'RBE_MQP', 'ES_1310', 'ECE_3849', 'CS_3041', 'FY_1100', 'PSY_1412', 'MU_3614', 'FP_4000', 'RBE_4322', 'ECE_2305', 'PH_1130', 'PH_2550', 'PH_2520', 'FY_1101', 'MU_2501', 'MU_3616', 'BB_1035', 'BCB_3010', 'CS_2303', 'HI_2328', 'EN_2219', 'AR_2333', 'ID_130X', 'CS_3133', 'ME_3310', 'RBE_595', 'PE_2001', 'HI_2315', 'FY_1800', 'RBE_2999', 'BUS_1010', 'ME_2300', 'ES_2502', 'ES_2503', 'ES_3001', 'AE_3602', 'BCB_1003', 'CS_3516', 'CS_3431', 'RBE_1999', 'BB_2030', 'RBE_502', 'ECE_3829', 'ES_3004', 'RBE_470X', 'DS_2010', 'ECE_2312', 'ECE_2010', 'ES_3323', 'RBE_4815', 'MU_2722', 'MU_2719', 'CS_2999', 'GOV_1301', 'AE_2713', 'MU_2611', 'MU_2721', 'MU_2633', 'CS_3043', 'EN_3219', 'MU_2637', 'MFE_541', 'ME_3902', 'ID_IQP', 'ID_2999', 'HU_1500', 'INTL_1100', 'ES_1020', 'BUS_1020', 'BUS_3010', 'IMGD_1001', 'IMGD_1002', 'FIN_3300', 'HI_2350', 'DS_1010', 'EN_1242', 'MA_1801', 'MA_2073', 'MA_2273', 'MA_3823', 'RBE_530', 'PY_1731', 'FIN_1250', 'ML_1011', 'ML_1012', 'ML_1021', 'ML_1022', 'ML_2011', 'ML_2012', 'ML_2021', 'ML_2022', 'BUS_2020', 'BUS_2060', 'AE_2712', 'HI_3314', 'CS_4801', 'ME_5205', 'RBE_599', 'RBE_522', 'RBE_598', 'RBE_5900', 'DS_4999', 'CH_2320', 'CH_2330', 'BB_1025', 'PH_2540']"
105,Robotics Engineering (BS),Social Implications Requirement - Undergraduate - 3 Credits,"['CS_3043', 'GOV_2302', 'RBE_3100', 'GOV_2314', 'GOV_210X', 'PY_2713']"
106,Robotics Engineering (BS),Unified Robotics Requirement - Undergraduate - 12 Credits,"['RBE_2001', 'RBE_2002', 'RBE_3002', 'RBE_3001']"
107,Robotics Engineering (BS),Unused Courses - Successfully Completed - Undergraduate (Robotics Engineering BS),"['ECE_2312', 'ID_PQP', 'GE_2341', 'ECE_3849', 'ECE_3204', 'ECE_4801', 'ECE_2019', 'BUS_1010', 'ECE_3501', 'ECE_3829', 'ECE_4305', 'ECE_2305', 'PSY_1402', 'MA_2271', 'MA_3231', 'MA_2431', 'MA_4222', 'MA_4635', 'MA_3823', 'MA_3832', 'DEV_4999', 'ID_MQP', 'RBE_500', 'MIS_576', 'RBE_501', 'CS_3516', 'CS_2022', 'CS_2223', 'CS_4033', 'CS_3013', 'CS_4342', 'CS_4513', 'PE_1019', 'CS_4123', 'BB_1002', 'ECE_2311', 'CS_3999', 'ECE_4999', 'CS_3041', 'CS_3133', 'ES_3001', 'ES_2502', 'ES_2503', 'ES_3004', 'ES_1310', 'ME_3902', 'ES_3003', 'ME_5441', 'IMGD_3101', 'AR_2202', 'IMGD_2222', 'IMGD_1002', 'IMGD_3210', 'ID_2999', 'MA_2611', 'CS_5084', 'CS_509', 'RBE_530', 'ECE_3308', 'ECE_3503', 'ECE_2201', 'CS_2303', 'ES_3011', 'CS_2119', 'ME_1800', 'MU_3620', 'ME_3310', 'MA_2612', 'AR_1101', 'MU_3999', 'AR_2700', 'MU_2631', 'ME_4815', 'MU_2999', 'CS_4241', 'CS_4341', 'CS_541', 'PE_1009', 'CS_2011', 'INTL_1300', 'CS_3431', 'PE_2004', 'CS_534', 'CS_546', 'ID_2050', 'HI_2335', 'PY_1731', 'EN_241X', 'CS_525', 'ME_521', 'OBC_506', 'CS_4432', 'CS_4801', 'CS_4999', 'CS_4100', 'ID_IQP', 'CS_4120', 'BUS_200X', 'PE_2001', 'PE_2011', 'PE_2014', 'CS_3043', 'CS_4404', 'CS_4445', 'CS_578', 'MIS_582', 'RBE_MQP', 'FIN_1250', 'MU_2636', 'CS_4731', 'RBE_4815', 'SYS_501', 'RBE_470X', 'RBE_580', 'ME_4504', 'CS_2301', 'AE_2712', 'AE_3410', 'AE_3711', 'AE_2713', 'AE_3712', 'AE_4713', 'AE_4520', 'RBE_522', 'AE_4410', 'AE_4310', 'ES_2001', 'ECE_2029', 'IMGD_1001', 'CS_545', 'CS_547', 'CS_526', 'CS_584', 'CS_5003', 'CS_4233', 'CS_4433', 'ECE_2799', 'PSY_1400', 'ECE_4802', 'PE_1059', 'RBE_526', 'BUS_2080', 'CH_1010', 'DS_3010', 'DS_1010', 'RBE_550', 'ECE_3311', 'CS_4518', 'IMGD_4099', 'PH_1130', 'ME_4320', 'MA_2201', 'ME_598', 'MIS_585', 'RBE_521', 'RBE_599', 'MU_2638', 'RBE_502', 'RBE_533', 'RBE_598', 'ECON_2110', 'ECON_2120', 'ECON_2145', 'ECON_2126', 'CS_4032', 'MA_4891', 'RBE_2999', 'SP_3524', 'ES_3323', 'SP_3533', 'PE_1203', 'SP_3999', 'ME_4322', 'ME_3820', 'ME_2300', 'BUS_2020', 'BUS_3020', 'CS_2999', 'RBE_595', 'AR_3210', 'MA_501', 'CS_MQP', 'CS_502', 'CS_548', 'GOV_210X', 'GOV_2302', 'INTL_1100', 'EN_2219', 'PH_2101', 'PH_3206', 'PH_2301', 'ME_4821', 'MA_3257', 'ME_5314', 'AR_140X', 'BUS_2070', 'ECE_2010', 'AB_1533', 'ML_3011', 'ML_3012', 'ML_3021', 'ML_3022', 'ML_4011', 'INTL_2420', 'ML_4022', 'ML_4024', 'ME_3901', 'BUS_4030', 'AE_3602', 'AE_2550', 'AE_4717', 'AE_4723', 'AE_4220', 'RBE_549', 'RBE_594', 'ME_4422', 'PE_1231', 'ME_4429', 'IMGD_2500', 'HU_2251', 'MU_3001', 'ME_2820', 'ME_3320', 'MA_2210', 'CS_549', 'CS_539', 'CS_536', 'CS_4401', 'BB_2904', 'CH_4110', 'BB_2902', 'BB_3101', 'BB_2950', 'BB_2903', 'CH_3510', 'CH_4160', 'BB_3080', 'BB_2915', 'BB_3620', 'BB_3050', 'BB_2040', 'BB_3527', 'BB_3513', 'BB_2050', 'BB_4900', 'BB_3010', 'PE_1225', 'ME_516', 'BB_1045', 'ME_4506']"
108,Robotics Engineering (BS),WPI Major Qualifying Project (Robotics Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"['ID_MQP', 'RBE_MQP']"
109,Chemical Engineering (BS),Advanced Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_2310', 'CH_2360', 'CH_2320', 'CH_2330', 'CH_4110', 'CH_2640', 'CH_3510', 'CH_3550', 'BB_3101', 'CH_3999', 'CH_352X', 'CH_2670', 'CH_2650', 'CH_2660']"
110,Chemical Engineering (BS),Biology or Biochemistry Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['BB_2003', 'BB_2550', 'BB_2040', 'BB_2950', 'BB_2030', 'BB_2903', 'BB_2904', 'BB_1045', 'BB_1035', 'BB_2050', 'FY_1100', 'BB_1001', 'BB_1025', 'BB_2920', 'FY_1101', 'BB_3101', 'BB_1002']"
111,Chemical Engineering (BS),Capstone Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['CHE_4410', 'CHE_4404']"
112,Chemical Engineering (BS),Chemistry Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_1020', 'CH_1010', 'CH_1030', 'CH_1040', 'CH_3410', 'CH_2310']"
113,Chemical Engineering (BS),Core Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 33 Credits,"['CHE_2012', 'CHE_2014', 'ES_3002', 'CHE_2011', 'ES_3003', 'ES_3004', 'CHE_3201', 'CHE_2999', 'CHE_4402', 'CHE_4401', 'CHE_4403', 'CHE_2013', 'CHE_3501', 'CHE_4405', 'CHE_4999']"
114,Chemical Engineering (BS),Differential and Integral Calculus Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['MA_1020', 'MA_1022', 'MA_1024', 'MA_1021', 'MA_1023']"
115,Chemical Engineering (BS),Differential Equations Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,['MA_2051']
116,Chemical Engineering (BS),Engineering Course Outside Chemical Engineering Requirement (Chemical Engineering BS) - Undergraduate - 3 Credits,"['CHE_1011', 'ES_2001', 'BME_2511', 'ES_3001', 'BME_2001', 'BME_2610', 'FP_3070', 'FP_3080', 'ECE_2010', 'OIE_501', 'ME_5105']"
117,Chemical Engineering (BS),Natural Science Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['CH_1040', 'BB_2003', 'BB_2550', 'BB_2040', 'BB_2950', 'BB_2030', 'BB_2903', 'CH_2650', 'CH_2640', 'BB_2915', 'CH_2360', 'BB_2050', 'CH_3410', 'PH_2101', 'GE_2341', 'CH_2310', 'CH_3550', 'CH_4110', 'CH_2330', 'PH_2520', 'BB_3101', 'BB_2904', 'BB_1025', 'PH_2201']"
118,Chemical Engineering (BS),Other Engineering Science and Design Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['ES_2001', 'CHE_4063', 'AE_2712', 'CHE_554', 'OIE_501', 'CE_3060', 'CE_4063', 'ES_3001', 'ME_4821', 'CHE_3999', 'CHE_3301', 'ES_2800', 'CHE_521', 'CHE_4402', 'CS_2102', 'CHE_561', 'ME_2820', 'FP_554', 'FP_570', 'CHE_571', 'ME_3999', 'ME_4875', 'CHE_3722', 'ES_2501', 'ECE_2010', 'CHE_515', 'CHE_509', 'BME_4814', 'CHE_4405', 'FP_3070', 'BME_2001', 'ME_4832', 'CHE_1011', 'ME_4813', 'CHE_3702', 'OIE_552', 'CHE_580', 'ME_4840', 'ECE_2029', 'CHE_4410', 'CE_2002', 'CE_3059', 'FP_3080', 'FP_553']"
119,Chemical Engineering (BS),Other Math or Basic Science Requirement (Chemical Engineering BS) - Undergraduate - 9 Credits,"['CH_1040', 'MA_1024', 'BB_1002', 'MA_2071', 'MA_2201', 'MA_2251', 'MA_1023', 'GE_2341', 'CH_2650', 'CH_2320', 'FY_1100', 'MA_2611', 'BB_2950', 'BB_2550', 'CHE_554', 'PH_2101', 'MA_1033', 'PH_1140', 'CH_2640', 'BB_1035', 'BB_2050', 'CH_3410', 'MA_1022', 'BB_2030', 'CH_3530', 'PH_2502', 'CH_1030']"
120,Chemical Engineering (BS),Physics Requirement (Chemical Engineering BS) - Undergraduate - 6 Credits,"['PH_1110', 'PH_1120', 'PH_1111', 'PH_1121', 'PH_1130', 'PH_115X', 'PH_2101']"
121,Chemical Engineering (BS),Unused Courses - Successfully Completed - Undergraduate (Chemical Engineering BS),"['PE_2001', 'ID_2999', 'ID_PQP', 'MU_2634', 'MU_2633', 'MU_2635', 'MU_2644', 'MU_2642', 'CHE_571', 'CHE_504', 'CHE_521', 'CHE_565', 'BUS_500', 'OBC_506', 'FIN_500', 'OBC_505', 'MIS_576', 'ES_2001', 'ES_3003', 'MTE_526', 'ME_4429', 'ES_1310', 'MTE_512', 'BME_1001', 'PE_2011', 'PE_2014', 'CHE_4402', 'CHE_580', 'ID_2100', 'HU_2502', 'DS_1010', 'INTL_2420', 'GOV_2319', 'ID_2050', 'STS_4000', 'HI_2318', 'PY_2716', 'ID_IQP', 'CH_2660', 'CH_2330', 'CH_2670', 'CH_3410', 'CH_3550', 'CH_4110', 'CH_4420', 'CH_3530', 'CHE_4063', 'CS_1004', 'MA_2071', 'CHE_3722', 'ME_1800', 'CHE_MQP', 'FP_580', 'FP_553', 'FP_595', 'FP_572', 'FP_521', 'FP_575', 'FP_571', 'FY_1800', 'ENV_2710', 'WR_1010', 'BB_3120', 'ID_1999', 'CH_4150', 'BB_2904', 'CH_2360', 'BME_3811', 'CH_555', 'CS_5007', 'CH_4130', 'MU_2631', 'MU_2638', 'CH_4120', 'ES_3001', 'ES_2503', 'ME_4506', 'PE_2007', 'SYS_501', 'CHE_561', 'CHE_590', 'CHE_501', 'CHE_503', 'CHE_502', 'PH_2510', 'CE_3026', 'ME_4810', 'ECON_1120', 'PSY_1400', 'IMGD_1002', 'MTE_558', 'FIN_1250', 'MU_1511', 'PE_1099', 'BUS_1010', 'PY_2719', 'MA_1024', 'BME_2001', 'MU_2636', 'MU_3002', 'ECE_2010', 'ES_2502', 'ME_3310', 'ME_3901', 'ME_2820', 'ME_4840', 'ME_4999', 'MTE_511', 'MTE_532', 'MTE_580', 'MTE_550', 'MTE_595', 'MTE_598', 'MA_2610', 'GE_2341', 'HU_2230', 'ETR_593', 'MKT_500', 'OBC_533', 'MIS_584', 'CH_3510', 'BB_560', 'ME_4814', 'BUS_3020', 'CHE_4405', 'IMGD_1000', 'AR_2301', 'CE_3060', 'CE_4063', 'PH_2651', 'MU_2632', 'FP_555', 'PH_2201']"
122,Chemical Engineering (BS),WPI Major Qualifying Project (Chemical Engineering BS) - Undergraduate - 9 or 12 Credits,"['CHE_MQP', 'ID_MQP']"
123,Aerospace Engineering (BS),Aerospace Engineering Free Electives Requirement - Undergraduate - 9 Credits,"['AS_1001', 'AS_1002', 'AS_1003', 'AS_1004', 'AS_2001', 'AS_2002', 'HI_2335', 'PH_2540', 'FIN_1250', 'ME_1800', 'FY_1101', 'RBE_1001', 'CS_1101', 'DS_1010', 'AE_5432', 'AE_5032', 'CS_1004', 'PH_1130', 'ECE_2010', 'ES_1310', 'FY_1100', 'PH_1140', 'PY_1731', 'HI_2400', 'HI_1350', 'AR_140X', 'EN_3231', 'PE_2006', 'PE_2011', 'PE_2014', 'ES_2503', 'ES_3003', 'AE_5234', 'AE_5031', 'AE_4717', 'AE_5105', 'AE_4999', 'ID_2050', 'ES_3323', 'PH_2201', 'BUS_1020', 'BUS_2060', 'MU_2999', 'PSY_2410', 'BUS_2070', 'ME_3902', 'ES_2501', 'AE_4719', 'MU_2632', 'AE_5132', 'AE_5133', 'ID_PQP', 'MA_511', 'MA_501', 'PE_2004', 'AR_2111', 'GE_2341', 'PSY_2504', 'INTL_4100', 'SP_3523', 'BB_1001', 'AE_4210', 'ES_3001', 'ECE_2305', 'ECE_2019', 'TH_2229', 'TH_4225', 'MA_1971', 'CS_2119', 'HI_3314', 'AS_3002', 'ME_2312', 'HI_1313', 'HI_2314', 'HI_2315', 'AE_4320', 'PE_2009', 'MA_2611', 'CO_HC__H', 'ES_3004', 'CS_3431', 'RBE_2001', 'CS_2301', 'AE_5383', 'ES_200X', 'PE_2016', 'ES_2502', 'AE_5131', 'ES_150X', 'ME_2300', 'OIE_2850', 'AE_5108', 'BUS_1010', 'ML_1011', 'ML_1012', 'ML_1021', 'MA_1801', 'ML_1022', 'ML_2011', 'ML_2012', 'ML_3021', 'ML_3022', 'AS_2003', 'AS_2004', 'AS_3001']"
124,Aerospace Engineering (BS),Aerospace Engineering Thermodynamics Requirement - Undergraduate - 3 Credits,"['ES_3001', 'PH_2101']"
125,Aerospace Engineering (BS),Astronautical Track - Aeronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 6 Credits,"['AE_3711', 'AE_4310', 'AE_4723', 'AE_3120']"
126,Aerospace Engineering (BS),Astronautical Track - Astronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 36 Credits,"['ES_2001', 'AE_2712', 'AE_3602', 'AE_3410', 'AE_3712', 'AE_3310', 'AE_4520', 'AE_2320', 'AE_4320', 'AE_4410', 'AE_4999', 'AE_2310', 'AE_2713', 'AE_3713', 'AE_4733', 'AE_4719', 'AE_4771', 'AE_4713', 'AE_4220', 'AE_4712', 'AE_2110']"
127,Aerospace Engineering (BS),Astronautical Track - Experimentation Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"['ME_3901', 'ME_3902']"
128,Aerospace Engineering (BS),Basic Science - Chemistry and Physics Requirement - Undergraduate - 12 Credits,"['PH_1111', 'PH_1121', 'CH_1010', 'PH_2201', 'PH_1110', 'PH_1120', 'ES_2503']"
129,Aerospace Engineering (BS),Capstone Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"['AE_4520', 'AE_4771', 'AE_4510', 'AE_4770']"
130,Aerospace Engineering (BS),Mathematics Requirement - Undergraduate - 18 Credits,"['MA_1023', 'MA_1024', 'MA_2071', 'MA_1021', 'MA_1022', 'MA_2051']"
131,Aerospace Engineering (BS),Space Environments Requirement - Undergraduate - 3 Credits,"['PH_2550', 'AE_2550']"
132,Aerospace Engineering (BS),Unused Courses - Successfully Completed - Undergraduate (Aerospace Engineering BS),"['AS_2003', 'AS_2004', 'BUS_1010', 'ML_3011', 'MA_2211', 'ML_3012', 'ML_3021', 'ID_PQP', 'ML_3022', 'ML_4011', 'ML_4022', 'ML_4023', 'ML_4024', 'CE_3050', 'PH_2520', 'ES_2501', 'ME_3310', 'AE_4320', 'BB_1025', 'EN_2221', 'HI_2913', 'ES_3011', 'MA_501', 'AE_5131', 'OBC_505', 'AE_5234', 'AE_5031', 'AE_5331', 'AE_5231', 'AE_5098', 'AS_1004', 'AS_2001', 'ME_1800', 'AS_2002', 'ES_1310', 'MU_2300', 'AS_3001', 'AS_3002', 'MU_3620', 'AS_3003', 'AS_3004', 'AS_4101', 'AS_4102', 'AE_5133', 'AS_4103', 'AE_5233', 'AS_4104', 'ME_500', 'ME_5202', 'ME_5220', 'ME_5390', 'MTE_5847', 'ME_591', 'ME_516', 'ME_5441', 'ME_5001', 'ECE_2049', 'AE_5222', 'RBE_500', 'CS_5007', 'GN_1512', 'PH_1130', 'PH_2540', 'AE_5105', 'AE_5032', 'AE_5335', 'AE_4713', 'AE_5433', 'AE_5132', 'CS_2301', 'CS_2119', 'ECE_2010', 'CS_3041', 'HU_2502', 'AE_5334', 'AE_5431', 'AE_MQP', 'PH_1140', 'PE_2011', 'PE_2006', 'MA_511', 'ME_5200', 'AE_4410', 'ME_4840', 'AE_5232', 'AE_5432', 'ME_4999', 'PE_2001', 'BUS_2020', 'AREN_2023', 'AE_4712', 'GN_3513', 'GN_3516', 'GN_3999', 'RE_2731', 'ENV_1100', 'MU_2640', 'PE_1080', 'PY_3711', 'PE_2014', 'ECE_2019', 'ECE_2311', 'ECE_2305', 'ECE_3311', 'ECE_3308', 'PH_2510', 'ECE_2029', 'RBE_2001', 'CS_2102', 'RBE_2002', 'RBE_3002', 'CS_3733', 'RBE_3001', 'RBE_4815', 'ETR_1100', 'RBE_522', 'RBE_501', 'RBE_530', 'AE_4510', 'PE_1019', 'PE_1013', 'BME_1004', 'ME_5303', 'ID_2050', 'ECON_2110', 'ECON_2910', 'ECON_2120', 'SP_3531', 'MIS_576', 'MA_2611', 'PE_1012', 'AE_4711', 'ME_5431', 'SYS_501', 'WR_1010', 'PSY_2408', 'ID_2999', 'PE_2007', 'ECE_2999', 'AE_4220', 'ECE_3501', 'AE_4520', 'ECE_4503', 'ME_2820', 'ME_4810', 'ECE_2201', 'ME_2999', 'ECE_3204', 'ECE_3999', 'ES_2503', 'FIN_1250', 'AS_4002', 'AS_4001', 'AS_4003', 'AS_4004', 'ETR_491X', 'CS_1004', 'BUS_1020', 'BUS_2060', 'ES_3003', 'BUS_4030', 'ECON_1120', 'ME_5847', 'NEU_501', 'HI_3341', 'HI_3999', 'ECON_2125', 'HI_2314', 'PH_2201', 'AE_3713', 'AE_5332', 'AE_5434', 'FY_1800', 'ME_2312', 'OBC_533', 'CE_3074', 'MU_1511', 'AE_4717', 'MA_2621', 'CS_3431', 'CS_2223', 'RBE_4322', 'PE_2016', 'IMGD_2905', 'PSY_1400', 'MU_2801', 'MU_2730', 'MU_3999', 'GE_2341', 'BUS_2080', 'BUS_3010', 'ME_5380', 'GOV_2313', 'AE_4999']"
133,Aerospace Engineering (BS),WPI Major Qualifying Project (Aerospace Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"['AE_MQP', 'ID_MQP']"
134,Actuarial Mathematics (BS),Actuarial Mathematics - Basic Science Requirement - Undergraduate - 6 Credits,"['PH_2101', 'PH_1120', 'PH_1110', 'PH_1140', 'FY_1100', 'GE_2341', 'BB_1002', 'BB_1045']"
135,Actuarial Mathematics (BS),Actuarial Mathematics - Business Requirement - Undergraduate - 12 Credits,"['BUS_2070', 'BUS_2060', 'BUS_1010', 'BUS_2020', 'BUS_2080', 'BUS_1020', 'FIN_3300', 'BUS_3010']"
136,Actuarial Mathematics (BS),Actuarial Mathematics Core Requirement - Undergraduate - 12 Credits,"['MA_3831', 'MA_3631', 'MA_3832', 'MA_3257', 'MA_4632', 'MA_3457']"
137,Actuarial Mathematics (BS),Actuarial Mathematics Free Electives Requirement - Undergraduate - 9 Credits,"['FY_1100', 'PH_1140', 'ID_PQP', 'MIS_3720', 'DS_3010', 'BUS_2080', 'BUS_4030', 'CS_2303', 'IMGD_1002', 'MA_2210', 'CS_2223', 'CS_3043', 'ID_2050', 'BUS_3020']"
138,Actuarial Mathematics (BS),Actuarial Mathematics Requirement - Undergraduate - 12 Credits,"['MA_2212', 'MA_3212', 'MA_3213', 'MA_4213', 'MA_4892']"
139,Actuarial Mathematics (BS),Actuarial Mathematics Seminar Requirement - Undergraduate - 1 of 4 Courses,['MA_4216']
140,Actuarial Mathematics (BS),Computer Science or Data Science Requirement (Actuarial Mathematics BS) - Undergraduate - 6 Credits,['MA_2201']
141,Actuarial Mathematics (BS),Introductory Actuarial Mathematics Requirement - Undergraduate - 24 Credits,"['MA_1034', 'MA_2071', 'MA_2051', 'MA_2201', 'MA_2631', 'MA_4214', 'MA_1024', 'MA_2611', 'MA_1971', 'MA_2211', 'MA_2612', 'MA_1022', 'MA_1023', 'MA_2621', 'MA_2251', 'MA_1033', 'MA_2210']"
142,Actuarial Mathematics (BS),Transition Requirement (Actuarial Mathematics BS) - Undergraduate - 9 Credits,"['MA_1033', 'MA_2271', 'MA_2211', 'MA_1971', 'MA_2631']"
143,Actuarial Mathematics (BS),WPI Major Qualifying Project (Actuarial Mathematics BS) Requirement - Undergraduate - 9 or 12 Credits,"['MA_MQP', 'ID_MQP']"
144,International and Global Studies Minor,International and Global Core Requirement (International and Global Studies Minor) - Undergraduate - 6 Credits,"['INTL_1100', 'ETR_1100', 'HI_3341', 'INTL_2110', 'ENV_1100', 'INTL_4100', 'INTL_2100', 'INTL_2910']"
145,International and Global Studies Minor,International and Global Electives Requirement (International and Global Studies Minor) - Undergraduate - 9 Credits,"['INTL_1300', 'INTL_2910', 'ID_2050', 'FY_1100', 'INTL_2100', 'HI_3343', 'FY_1101', 'INTL_2110', 'SP_3531', 'SP_3523', 'HI_2318', 'GOV_1310', 'EN_1257', 'SP_2522', 'SP_3521', 'BUS_1020', 'GOV_1320', 'OIE_4460']"
146,International and Global Studies Minor,International and Global Senior Seminar Requirement (International and Global Studies Minor) - Undergraduate - 3 Credits,"['INTL_4100', 'INTL_4999']"
